Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Приёмистость воды, ст.м3/сут"	"Обводнённость, доля"	"Забойное давление, Бара"	"WBP9, Бара"
I8	68	19.01.2014	1844.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.68074663e+02	+1.58419131e+02
I8	69	18.02.2014	1874.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.68350893e+02	+1.58695470e+02
I8	70	20.03.2014	1904.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.68653853e+02	+1.58998560e+02
I8	71	20.04.2014	1935.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.68970140e+02	+1.59315007e+02
I8	72	20.05.2014	1965.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.69263022e+02	+1.59608010e+02
I8	73	20.06.2014	1996.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.69568411e+02	+1.59913512e+02
I8	74	20.07.2014	2026.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.69856107e+02	+1.60201340e+02
I8	75	20.08.2014	2057.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.70159380e+02	+1.60504742e+02
I8	76	19.09.2014	2087.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.70450635e+02	+1.60796085e+02
I8	77	19.10.2014	2117.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.70762062e+02	+1.61107698e+02
I8	78	19.11.2014	2148.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.71072780e+02	+1.61418520e+02
I8	79	19.12.2014	2178.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.71376268e+02	+1.61722150e+02
I8	80	19.01.2015	2209.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.71681981e+02	+1.62027983e+02
I8	81	18.02.2015	2239.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.71997321e+02	+1.62343473e+02
I8	82	21.03.2015	2270.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.72314971e+02	+1.62661244e+02
I8	83	20.04.2015	2300.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.72614372e+02	+1.62960758e+02
I8	84	21.05.2015	2331.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.72928115e+02	+1.63274637e+02
I8	85	20.06.2015	2361.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.73237479e+02	+1.63584136e+02
I8	86	20.07.2015	2391.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.73529325e+02	+1.63876075e+02
I8	87	20.08.2015	2422.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.73835777e+02	+1.64182670e+02
I8	88	19.09.2015	2452.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.74133080e+02	+1.64480131e+02
I8	89	20.10.2015	2483.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.74422156e+02	+1.64769278e+02
I8	90	19.11.2015	2513.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.74716868e+02	+1.65064097e+02
I8	91	20.12.2015	2544.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.75032424e+02	+1.65379790e+02
I8	92	19.01.2016	2574.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.75339388e+02	+1.65686935e+02
I8	93	18.02.2016	2604.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.75647324e+02	+1.65994979e+02
I8	94	20.03.2016	2635.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.75943863e+02	+1.66291617e+02
I8	95	19.04.2016	2665.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.76244345e+02	+1.66592222e+02
I8	96	20.05.2016	2696.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.76541948e+02	+1.66889912e+02
I8	97	19.06.2016	2726.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.76842950e+02	+1.67191078e+02
I8	98	20.07.2016	2757.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.77145306e+02	+1.67493519e+02
I8	99	19.08.2016	2787.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.77442475e+02	+1.67790834e+02
I8	100	18.09.2016	2817.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.77733908e+02	+1.68082360e+02
I8	101	19.10.2016	2848.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.78035088e+02	+1.68383710e+02
I8	102	18.11.2016	2878.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.78350415e+02	+1.68699124e+02
I8	103	19.12.2016	2909.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.78671748e+02	+1.69020642e+02
I8	104	18.01.2017	2939.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.78962253e+02	+1.69311191e+02
I8	105	18.02.2017	2970.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.79284012e+02	+1.69633117e+02
I8	106	20.03.2017	3000.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.79587710e+02	+1.69936931e+02
I8	107	20.04.2017	3031.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.79882083e+02	+1.70231432e+02
I8	108	20.05.2017	3061.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.80188501e+02	+1.70538005e+02
I8	109	19.06.2017	3091.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.80497281e+02	+1.70846931e+02
I8	110	20.07.2017	3122.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.80963926e+02	+1.71313832e+02
I8	111	19.08.2017	3152.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.81404319e+02	+1.71754426e+02
I8	112	19.09.2017	3183.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.81879042e+02	+1.72229321e+02
I8	113	19.10.2017	3213.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.82330075e+02	+1.72680604e+02
I8	114	19.11.2017	3244.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.82809043e+02	+1.73159771e+02
I8	115	19.12.2017	3274.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.83249026e+02	+1.73599941e+02
I8	116	19.01.2018	3305.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.83715210e+02	+1.74066289e+02
I8	117	18.02.2018	3335.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.84181987e+02	+1.74533223e+02
I8	118	20.03.2018	3365.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.84925735e+02	+1.75277090e+02
I8	119	20.04.2018	3396.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.85615622e+02	+1.75967196e+02
I8	120	20.05.2018	3426.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.86260458e+02	+1.76612271e+02
I8	121	20.06.2018	3457.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.86911985e+02	+1.77264108e+02
I8	122	20.07.2018	3487.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.87552646e+02	+1.77905066e+02
I8	123	20.08.2018	3518.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.88214208e+02	+1.78566914e+02
I8	124	19.09.2018	3548.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.88825574e+02	+1.79178514e+02
I8	125	19.10.2018	3578.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.89429659e+02	+1.79782816e+02
I8	126	19.11.2018	3609.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.90062501e+02	+1.80415933e+02
I8	127	19.12.2018	3639.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.90662726e+02	+1.81016389e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Приёмистость воды, ст.м3/сут"	"Обводнённость, доля"	"Забойное давление, Бара"	"WBP9, Бара"
I9	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71660098e+02
I9	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71660098e+02
I9	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71660098e+02
I9	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71660098e+02
I9	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71660098e+02
I9	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71660098e+02
I9	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71660098e+02
I9	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71660098e+02
I9	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71333581e+02
I9	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.70894796e+02
I9	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.70329778e+02
I9	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.69643887e+02
I9	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.68958875e+02
I9	15	27.10.2009	299.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.68249316e+02
I9	16	27.11.2009	330.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.67376990e+02
I9	17	26.12.2009	359.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.66439428e+02
I9	18	26.01.2010	390.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.65287802e+02
I9	19	25.02.2010	420.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64049628e+02
I9	20	26.03.2010	449.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62525941e+02
I9	21	26.04.2010	480.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60806700e+02
I9	22	25.05.2010	509.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.59153312e+02
I9	23	24.06.2010	539.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57370410e+02
I9	24	25.07.2010	570.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.55459028e+02
I9	25	30.07.2010	575.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.55153375e+02
I9	26	09.08.2010	585.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.54532583e+02
I9	27	23.08.2010	599.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.53648049e+02
I9	28	23.09.2010	630.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.51621597e+02
I9	29	23.10.2010	660.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.49726208e+02
I9	30	21.11.2010	689.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.48059627e+02
I9	31	22.12.2010	720.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.46606281e+02
I9	32	20.01.2011	749.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.45595259e+02
I9	33	20.02.2011	780.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.44928126e+02
I9	34	22.03.2011	810.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.44757826e+02
I9	35	20.04.2011	839.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.45140962e+02
I9	36	21.05.2011	870.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.43897104e+02	+1.42368706e+02
I9	37	20.06.2011	900.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.44536371e+02	+1.43000358e+02
I9	38	20.07.2011	930.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.45028063e+02	+1.43491965e+02
I9	39	20.08.2011	961.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.45451825e+02	+1.43915607e+02
I9	40	19.09.2011	991.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.45835544e+02	+1.44299254e+02
I9	41	20.10.2011	1022.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.46210871e+02	+1.44674492e+02
I9	42	19.11.2011	1052.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.46556980e+02	+1.45020499e+02
I9	43	20.12.2011	1083.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.46901260e+02	+1.45364698e+02
I9	44	19.01.2012	1113.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.47216584e+02	+1.45679958e+02
I9	45	18.02.2012	1143.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.47521888e+02	+1.45985225e+02
I9	46	20.03.2012	1174.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.47854675e+02	+1.46317998e+02
I9	47	19.04.2012	1204.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.48167291e+02	+1.46630593e+02
I9	48	20.05.2012	1235.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.48485170e+02	+1.46948441e+02
I9	49	19.06.2012	1265.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.48785009e+02	+1.47248255e+02
I9	50	20.07.2012	1296.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.49085439e+02	+1.47548639e+02
I9	51	19.08.2012	1326.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.49397428e+02	+1.47860619e+02
I9	52	18.09.2012	1356.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.49712998e+02	+1.48176157e+02
I9	53	19.10.2012	1387.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.50022231e+02	+1.48485344e+02
I9	54	18.11.2012	1417.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.50317927e+02	+1.48781011e+02
I9	55	19.12.2012	1448.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.50628367e+02	+1.49091458e+02
I9	56	18.01.2013	1478.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.50931804e+02	+1.49394897e+02
I9	57	18.02.2013	1509.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.51223926e+02	+1.49687014e+02
I9	58	20.03.2013	1539.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.51528927e+02	+1.49992042e+02
I9	59	20.04.2013	1570.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.51838996e+02	+1.50302103e+02
I9	60	20.05.2013	1600.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.52142124e+02	+1.50605243e+02
I9	61	19.06.2013	1630.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.52440718e+02	+1.50903846e+02
I9	62	20.07.2013	1661.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.52756349e+02	+1.51219486e+02
I9	63	19.08.2013	1691.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.53062619e+02	+1.51525769e+02
I9	64	19.09.2013	1722.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.53389820e+02	+1.51852990e+02
I9	65	19.10.2013	1752.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.53707402e+02	+1.52170590e+02
I9	66	19.11.2013	1783.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.54019229e+02	+1.52482417e+02
I9	67	19.12.2013	1813.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.54321640e+02	+1.52784822e+02
I9	68	19.01.2014	1844.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.54615272e+02	+1.53078452e+02
I9	69	18.02.2014	1874.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.54891500e+02	+1.53354671e+02
I9	70	20.03.2014	1904.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.55194443e+02	+1.53657644e+02
I9	71	20.04.2014	1935.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.55505048e+02	+1.53968261e+02
I9	72	20.05.2014	1965.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.55800624e+02	+1.54263859e+02
I9	73	20.06.2014	1996.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.56109146e+02	+1.54572416e+02
I9	74	20.07.2014	2026.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.56395506e+02	+1.54858787e+02
I9	75	20.08.2014	2057.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.56697584e+02	+1.55160884e+02
I9	76	19.09.2014	2087.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.56994245e+02	+1.55457592e+02
I9	77	19.10.2014	2117.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.57302141e+02	+1.55765529e+02
I9	78	19.11.2014	2148.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.57612905e+02	+1.56076315e+02
I9	79	19.12.2014	2178.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.57916417e+02	+1.56379852e+02
I9	80	19.01.2015	2209.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.58221536e+02	+1.56684983e+02
I9	81	18.02.2015	2239.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.58533781e+02	+1.56997267e+02
I9	82	21.03.2015	2270.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.58854618e+02	+1.57318129e+02
I9	83	20.04.2015	2300.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.59153035e+02	+1.57616554e+02
I9	84	21.05.2015	2331.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.59467016e+02	+1.57930555e+02
I9	85	20.06.2015	2361.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.59778241e+02	+1.58241831e+02
I9	86	20.07.2015	2391.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.60073325e+02	+1.58536933e+02
I9	87	20.08.2015	2422.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.60378426e+02	+1.58842054e+02
I9	88	19.09.2015	2452.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.60667924e+02	+1.59131554e+02
I9	89	20.10.2015	2483.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.60965291e+02	+1.59428940e+02
I9	90	19.11.2015	2513.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.61260587e+02	+1.59724267e+02
I9	91	20.12.2015	2544.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.61577833e+02	+1.60041561e+02
I9	92	19.01.2016	2574.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.61878270e+02	+1.60342008e+02
I9	93	18.02.2016	2604.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.62188956e+02	+1.60652734e+02
I9	94	20.03.2016	2635.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.62488962e+02	+1.60952753e+02
I9	95	19.04.2016	2665.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.62787654e+02	+1.61251470e+02
I9	96	20.05.2016	2696.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.63089646e+02	+1.61553480e+02
I9	97	19.06.2016	2726.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.63387097e+02	+1.61850957e+02
I9	98	20.07.2016	2757.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.63695066e+02	+1.62158956e+02
I9	99	19.08.2016	2787.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.63991116e+02	+1.62455033e+02
I9	100	18.09.2016	2817.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.64284076e+02	+1.62748008e+02
I9	101	19.10.2016	2848.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.64581160e+02	+1.63045105e+02
I9	102	18.11.2016	2878.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.64899067e+02	+1.63363055e+02
I9	103	19.12.2016	2909.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.65212353e+02	+1.63676336e+02
I9	104	18.01.2017	2939.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.65513410e+02	+1.63977435e+02
I9	105	18.02.2017	2970.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.65833862e+02	+1.64297916e+02
I9	106	20.03.2017	3000.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.66138273e+02	+1.64602346e+02
I9	107	20.04.2017	3031.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.66432069e+02	+1.64896145e+02
I9	108	20.05.2017	3061.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.66736512e+02	+1.65200624e+02
I9	109	19.06.2017	3091.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.67044945e+02	+1.65509091e+02
I9	110	20.07.2017	3122.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.67482830e+02	+1.65947027e+02
I9	111	19.08.2017	3152.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.67917458e+02	+1.66381678e+02
I9	112	19.09.2017	3183.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.68394099e+02	+1.66858366e+02
I9	113	19.10.2017	3213.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.68839526e+02	+1.67303814e+02
I9	114	19.11.2017	3244.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.69317557e+02	+1.67781887e+02
I9	115	19.12.2017	3274.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.69754979e+02	+1.68219311e+02
I9	116	19.01.2018	3305.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.70227800e+02	+1.68692180e+02
I9	117	18.02.2018	3335.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.70698061e+02	+1.69162497e+02
I9	118	20.03.2018	3365.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.71486643e+02	+1.69951478e+02
I9	119	20.04.2018	3396.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.72195101e+02	+1.70660022e+02
I9	120	20.05.2018	3426.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.72848059e+02	+1.71313046e+02
I9	121	20.06.2018	3457.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.73501021e+02	+1.71966056e+02
I9	122	20.07.2018	3487.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.74138254e+02	+1.72603337e+02
I9	123	20.08.2018	3518.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.74800214e+02	+1.73265351e+02
I9	124	19.09.2018	3548.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.75414835e+02	+1.73879996e+02
I9	125	19.10.2018	3578.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.76023855e+02	+1.74489059e+02
I9	126	19.11.2018	3609.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.76655403e+02	+1.75120648e+02
I9	127	19.12.2018	3639.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.77257628e+02	+1.75722905e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Приёмистость воды, ст.м3/сут"	"Обводнённость, доля"	"Забойное давление, Бара"	"WBP9, Бара"
P1	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56172732e+02
P1	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56172732e+02
P1	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56172732e+02
P1	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56172732e+02
P1	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56172732e+02
P1	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56172732e+02
P1	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56172732e+02
P1	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56172732e+02
P1	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56153626e+02
P1	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56088141e+02
P1	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.55949759e+02
P1	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.55244329e+02
P1	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.53691470e+02
P1	15	27.10.2009	299.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.52010731e+02
P1	16	27.11.2009	330.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.50261159e+02
P1	17	26.12.2009	359.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.48658027e+02
